Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
Thanks Maa,2009,120,7.9,692,68,5
Margam,2003,108,7.9,13,8,9
Pelli Kanuka,1998,142,5.3,7,8,17
Ki Jadu Korila,2008,143,4.4,16,814,2
Sharif Daku,1960,120,5.0,0,1,5
Cochin Express,1967,120,6.5,20,616,9
Mahatma Phule,1954,120,8.3,11,4,10
China Gate,1998,175,6.6,1397,128,5
Chithira Chevvanam,1979,120,5.0,0,8,16
Jawaab,1985,120,6.7,30,1924,5
Bandhanam,1978,105,5.0,0,0,9
Kadhal Mannan,1998,135,7.1,663,819,5
Dharma Karma,1997,128,5.9,32,18,5
Friends,1999,150,7.5,839,58,9
Jaise Karni Vaisi Bharni,2005,120,5.0,0,8,5
Sadma,1954,120,5.0,0,8,5
Nanjupuram,2011,120,4.7,13,1024,16
Pari Poyina Khaideelu,1994,132,5.0,0,8,17
Mundina Nildana,2019,106,6.4,304,5819,6
Udta Godhaa,1981,120,5.0,0,8,5
Baahubali 2: The Conclusion,2017,167,8.2,76689,18,16
Aadamkhor Hasina,2002,120,5.0,0,1,5
Naa Manasistha raa,2002,120,5.0,0,19,17
Vetri Malai,1990,120,5.0,0,0,16
Woh Phir Aayegi,1988,120,6.2,47,131624,5
Kayedi,1990,120,5.0,0,1,2
Take It Easy,2015,120,7.4,19,8,5
Ehd-e-Wafa,2019,120,8.6,967,58,19
Kudumba Gauravam,1957,120,5.0,0,0,16
Rahar,1996,120,5.0,0,19,11
Krishna Leela,2015,120,8.0,120,819,6
Gangster Blues,2017,138,6.3,37,1619,11
Gopi,2019,121,7.0,28,8,11
Maduraiyai Meeta Sundara Pandian,1978,120,7.2,29,0,16
Nenjai Thodu,2007,120,5.0,0,8,16
 Coke Studio,2008,120,5.0,8,14,19
Namukku Parkkuvan Munthirithoppukal,2020,22,5.0,0,8,9
CR No: 89,2013,120,6.9,65,68,9
Aitebaar,2017,80,5.0,0,5,19
Fitoor,2021,40,8.4,23,8,12
Hide and Seek,2017,118,5.8,241,56,19
Bhai Log - All About Nation,2011,150,7.0,93,168,12
Made in China,2009,120,5.0,0,24,10
1000 Thalaivangi Apoorva Chintamani,1947,120,7.1,12,0,16
Adima Changala,1981,120,5.0,0,8,9
Natak,1975,120,5.8,9,8,5
Police in Pollywood,2014,120,6.2,40,5819,13
Kalyana Chakravarthi,1980,120,5.0,0,8,17
Yeh Ballet,2020,117,7.6,1096,8,5
Paavam Krooran,1984,120,4.4,5,68,9
Rakta Rekha,1968,124,5.0,0,8,2
Beheaded,2019,46,5.0,0,1824,5
Katti Batti,2015,135,4.9,2817,5819,5
Unad Masti,2019,120,5.0,0,0,10
Haseena 420,1988,120,6.2,5,0,13
Basanti,2000,164,7.8,81,121519,11
Chhoo Le Aasman,2019,120,5.0,0,9,5
Chaska: An Addiction,2006,120,5.0,0,24,5
Natle Mi Tumchyasathi,2006,120,5.0,0,8,10
Puta 109,2018,120,7.5,11,6,6
Children of God,2008,89,8.1,78,7,11
Mooruvare Vajragalu,1973,129,8.2,16,0,6
Dosti,1971,120,8.8,8,0,19
Yamadonga,2007,185,7.3,3542,1510,17
Koduku Diddina Kapuram,1989,134,6.6,333,8,17
Sulochana,1933,120,5.0,0,0,5
Radio Nights 6.06,2018,120,5.0,0,24,10
Ratricha Paus,2020,104,5.0,0,8,10
Manasam,1997,120,3.5,8,5819,9
Peddalu Marali,1974,120,5.0,0,15,17
Aasai,1995,145,7.6,936,81924,16
Rahguzar,1960,120,5.0,0,0,19
Sati Sukanya,1967,120,8.0,9,0,6
Khoon Ki Takkar,1981,120,5.0,0,1,5
Divine Lovers,0,120,5.0,0,19,5
Kaamdev to Karrmyogi,2015,102,5.0,0,8,2
En vazhi Cinema vazhi,2016,28,7.5,17,218,9
Brahma,1994,120,5.2,36,6816,5
Nenjamellam Kadhal,2018,120,5.0,0,5,16
Nayikar Mato,2016,122,5.2,6,8,2
 Siyaasat,2014,120,5.0,0,12,19
Antagoni Shetty,0,130,5.0,0,8,6
Judaai,1997,167,6.1,2212,5819,5
Bagh Dad,1961,120,5.0,0,8,5
Agninakshathram,2004,136,3.0,52,11324,9
Bachchan Pandey,2022,120,5.0,0,1,5
118,2019,120,6.6,687,11624,17
Bandhipotu Dongalu,1968,120,5.0,0,0,17
Manmatha Leelai,1976,161,6.9,100,51519,16
Bazaar,1982,120,7.3,466,89,12
Karwat,1949,120,5.0,0,0,5
Pizza 3,2021,120,5.0,0,1324,16
Thudikkum Karangal,1983,137,6.5,31,1,16
Ekalabya,1938,120,5.0,0,0,2
Ghulami,1985,175,5.0,0,11215,13
Madhuve Madhu Tamashe Nodu,1984,120,8.2,10,0,6
Hang Up!,2014,125,5.0,0,24,17
Eki Ange Eto Rup,1965,120,5.0,0,19,2
Muskurake Dekh Zara,2010,120,4.2,13,51319,5
Vinaya Vidheya Rama,2019,146,3.3,2702,1,17
Tiger,1979,140,6.5,32,18,17
Alibaba 40 Dongalu,1970,179,7.3,27,1810,17
Yeh Pyar Nahin,1988,120,5.0,0,0,5
Yakeen Ka Safar,2017,37,9.1,287,6819,19
180,2011,121,6.0,767,819,17
Nayana,2014,150,5.0,0,8,9
Tu Bold Mee Cold,2016,136,8.1,7,19,10
No One Killed Jessica,2011,136,7.2,11093,468,5
NH7,2016,161,5.0,0,8,6
Hendtheer Darbar,2010,159,5.0,0,8,6
Yeh Saali Zindagi,2011,130,7.5,4458,6824,5
Chinna Thambi Periya Thambi,1987,145,5.9,111,58,16
Partu,2015,136,7.7,27,89,14
Gago ke Dada nu Painu Painu Karto to,2005,120,5.0,0,0,4
Life During Covid-19,2020,120,5.0,0,2110,19
Selva,1996,119,6.5,57,119,16
Blood Sugar,2020,81,5.0,0,24,5
Unto the Dusk,2015,119,7.0,41,8,9
China Mobile,2021,108,5.0,0,6,10
Adhi Maedhavigal,0,122,5.0,0,8,16
Bachpan,1970,133,6.4,30,156,5
Ulidavaru Kandanthe,2014,154,8.4,6896,6824,6
Assi,2015,120,5.0,0,0,19
Mariyam Tailors,0,120,5.0,0,5,9
Seeta Sawayamwar,1948,120,5.0,0,0,5
Dashavatharam,1976,179,6.4,15,10,16
Poornima,1938,120,5.0,0,0,5
Kallum Kaniyagum,1968,146,5.0,0,0,16
Ustad,2020,120,5.0,0,218,19
Ramchand Pakistani,2008,103,7.6,1225,8,19
Qawwali - Music of the Mystics,2020,120,9.5,37,14,19
Mye,2013,122,5.0,0,8,16
Gowri Kalyanam,1966,120,5.0,0,19,16
 Alif Laila,1997,120,5.0,0,210,19
Mehndi,1995,120,5.0,0,0,19
Uppukandam Brothers Back in Action,2011,137,2.5,23,1,9
Neermaathalathinte Pookkal/Flowers of Neermaathalam,2006,120,5.0,0,10,9
Wedding Pullav,2015,124,3.8,185,519,5
Ketu Duplicatu,1995,120,6.0,23,5,17
Geo Sar Utha Kay,2017,120,7.4,46,156,19
Akash,1953,119,5.0,0,0,5
Sant Janabai,1949,120,5.0,0,0,5
Ruslaan,2009,120,5.0,0,8,5
Daulat Ke Liye,1947,120,5.0,0,0,5
Thamizhariyum Perumal,1942,120,5.0,0,0,16
Dasanna,2010,114,5.0,0,119,17
Piece of Naan,2016,12,5.0,0,2128,19
Thellavarithe Guruvaram,2021,120,6.8,195,5,17
Azhage Illatha Azhagana Kathai,2015,112,5.0,0,8,16
Pasi,1979,138,7.5,36,0,16
Chakkarayumma,1984,120,5.0,0,0,9
Aanchal,1980,138,6.4,56,189,5
Pannam Pathinonnum Seyum,2017,96,5.0,0,8,16
"Indradhanush, the Grey Shades of Love",2021,90,5.0,0,16,5
En Purushan Thaan Enakkum Mattum Thaan,1989,135,5.7,24,0,16
The God of Small Things,2017,48,8.3,44,8,2
Rangula Kala,1983,136,5.0,0,8,17
 Coke Studio,2008,120,5.0,0,14,19
Kyaa Kool Hai Hum,2005,172,6.1,3255,516,5
Locals,2021,120,5.0,0,5,9
Hinabandi,2016,120,5.0,0,2114,19
Hello Hum Lallann Bol Rahe Hain,2010,130,6.3,131,58,4
Maula Baksh,1988,120,5.0,0,0,13
 Burka Avenger,2013,120,5.0,0,312,19
Ithanente Vazhi,1978,120,5.0,0,0,9
Mansoru Maha Samudram,1983,120,5.0,0,0,9
Do Dulhe,1955,120,5.0,0,8,5
Kasam Dharti Maiya Ki,2007,149,5.0,0,8,3
Kishkinda Kanda,1994,120,8.5,14,8,17
Angikaram,1977,102,4.1,8,8,9
Thabbali,2009,120,5.0,0,8,6
Janmoni,2013,81,5.0,0,19,1
First Bell,1992,113,5.4,41,5,9
Mizhi,2020,120,5.0,0,2114,9
Manasaatchi,1969,120,5.0,0,0,16
Iravukku Aayiram Kangal,2018,121,7.3,1059,124,16
Nuvva Nena,2012,127,4.6,125,5,17
Woodstock Villa,2008,120,3.3,392,81624,5
Yaar Nee,1966,120,7.4,37,1624,16
Hero,1944,120,5.0,0,1,5
Sarbajan,1985,120,5.0,0,0,1
Warning,1996,125,5.0,0,8,17
Santan,1970,120,5.0,0,0,2
Saptaswarulu,1969,120,5.0,0,8,17
Oru Nalpathukaarante Irupathonnukaari,2021,120,5.0,0,19,9
Ayudham,2008,120,3.3,31,1,9
Mohini Bhasmasur,1913,120,5.0,0,0,10
Kotta Alludu,1979,120,8.3,42,0,17
Pyasi Padosan,1999,120,5.0,0,24,5
Kunkwacha Karanda,1971,120,5.0,0,0,10
Laal,2019,120,7.7,33,18,19
Mazaiyil Nanaigiren,0,122,5.0,0,819,16
Harishchandra,1958,120,5.0,0,0,5
Manjid,2012,130,5.0,0,8,2
Ghar Ki Bahu,1947,120,5.0,0,0,5
Manbhumigu Maistri,1993,163,5.0,0,8,16
Chattambi Kalyani,1975,120,7.0,6,0,9
Choukaath the Threshold,2015,120,5.8,14,8,2
Lobhi Papi,1990,120,5.0,0,5,11
Thariode: The Lost City,0,120,5.0,0,2812,6
Dhoop Kinare,1987,120,9.0,12,19,12
Shukno Lanka,2010,120,7.9,85,9,2
Hifazat,1987,136,5.4,138,89,5
Thatsamayam Oru Penkutty,2012,172,3.7,92,8,9
Kshana Kshanam,1991,158,8.0,1815,568,17
Ade Prema,2018,120,5.0,0,19,17
Alludu Garu Vacharu,1999,120,7.4,23,9,17
Pinjra,1972,175,7.9,227,8,10
Embiran,2019,120,5.0,0,24,16
Pardesi Preetam,1933,120,5.0,0,0,5
Priyatama,1948,120,5.0,0,8,2
Amarsham,1978,120,5.0,0,0,9
Kayiru,2020,128,5.0,0,8,16
Vyakaran,2012,100,5.0,0,8,5
Vikky,2021,135,5.0,0,8,6
Hum Log,1951,144,6.5,15,8,14
Galaate,2013,131,3.8,14,519,6
Chinnan Chiriya Vanna Paravai,2014,120,5.0,0,8,16
Vilayath Budha,2021,120,5.0,0,8,9
Loveship,2018,90,5.0,0,8,10
Raag Rang,1952,120,5.0,0,19,5
Zindagi Tumse,2019,120,6.0,13,9,5
Aabroo,2019,120,5.0,0,2114,19
Preminchanu kani,2006,125,5.0,0,8,17
Rose,2014,120,5.9,9,819,6
Laavaan Phere 2,0,120,5.0,0,5,13
Rajeshwari,1983,120,5.0,0,8,2
Namumkin Tere Bin Jeena,2020,120,4.6,14,19,5
Srinivasa Kalyana,2017,160,7.6,120,819,6
Pasamum Nesamum,1964,120,5.0,0,0,16
Kumki 2,2020,120,5.0,0,8,16
Manase,1973,120,5.0,0,0,9
Paathi: the Half,2017,91,6.1,32,813,9
Puppa,2017,120,8.0,472,58,12
Silence the Court Is in Session,2015,105,6.2,13,8,5
Dore,1995,120,5.0,0,8,6
Dark Street,1961,120,5.0,0,1,5
Ganesh Talkies,2013,132,5.1,78,819,2
Tezz,2012,121,3.9,2232,168,5
Shri Shri Maa,1958,120,5.0,0,8,2
Seconds,2014,102,5.7,117,1624,9
Aattuvela,1997,120,5.0,0,0,9
Aasimkozilla,2020,153,5.0,0,24,6
Gandhi Pirantha Mann,2005,155,5.0,0,1,16
Guddu,1995,160,4.2,2216,819,5
Ninaithathu Yaaro,2014,120,5.7,33,19,16
Yeh Kaisi Agni Vaasana,2004,120,5.0,0,24,5
Virus,2019,152,7.9,4211,824,9
Zenda Swabhimanacha,2017,120,5.0,0,8,10
Cabin,2021,120,5.0,0,1,9
Achamindri,2016,124,6.4,110,24,16
Eeta,1978,119,6.7,23,1819,9
Witchcraft,1965,120,5.0,0,24,5
Berij Vajabaki,2019,120,5.0,0,8,10
Natya Rani,1949,120,5.0,0,0,16
Nachnewala Gaanewale,1991,120,3.7,18,815,5
Shruti Madhur,2008,338,5.0,0,8,1
Jajabor,2016,120,5.0,0,8,1
Chinna Mayil,1987,120,5.0,0,9,16
Mohini 9886788888,2006,158,4.6,17,813,6
Thanga Thaamaraigal,1991,120,5.0,0,0,16
Singa,2019,131,4.1,21,8,6
Khooni Raat,1991,120,5.4,25,13,5
Maya Mahal,1949,120,5.0,0,0,5
Ramdhenu,2019,120,5.0,0,2114,1
Zahare Ishk,1933,120,5.0,0,0,5
Yeduruleni Manishi,1975,120,6.2,8,18,17
Solva Sawan,1979,140,6.0,21,8,5
Paru I love you,2015,122,5.0,0,8,6
Peechaankai,2017,126,6.5,54,5,16
Bahadur Daku,1966,120,5.0,0,0,5
Glorya Fernandes from USA,1998,120,3.8,11,0,9
Chinnari Sneham,1989,136,7.4,10,5,17
Praner Cheye Priyo,1998,136,5.0,0,1819,2
Matwali Jogan,1936,120,5.0,0,0,5
Ek Sangaychay,2018,127,7.6,57,8,10
Aids and Blind Sex,1999,120,5.0,0,8,5
Bobo,2016,9,6.9,29,21813,12
Bichar,1980,120,5.0,0,0,2
Fireman,2015,118,5.8,881,1224,9
Punarjanmam,1972,120,6.9,7,8,9
Akash Pari,1958,120,5.0,0,10,5
Bala Gau Kashi Angai,1977,135,7.7,10,8,10
Dilawar,1966,120,5.0,0,1,5
Lokha Samastha,2015,112,3.0,7,8,9
Nach Tuzach Lagin Haay,2012,120,5.0,0,24,10
Aage Badho,1972,120,5.0,0,19,5
Dhamak,2014,131,5.0,0,0,10
Manasakshi,1968,156,8.0,9,0,6
Cheriyachante Kroora Krithyangal,1979,107,6.3,21,0,9
Eriyum Kannadi,2019,120,5.0,0,8,16
Biyer Phul,1999,146,7.5,48,8919,2
Winner,2017,155,4.6,340,18,17
Race,2011,150,4.0,81,8,9
Armaan,0,13,5.0,0,21910,19
Ek Kali Muskai,1968,120,6.3,10,8919,5
Badla Aurat Ka,1987,120,5.0,0,1,5
Chhichhore,2019,143,8.2,35428,58,5
Dostana,2008,145,6.5,13993,5819,5
Punarjanma,1963,164,5.0,0,0,17
Ishq Mein Tere,2016,120,5.0,0,0,19
Karuppankaatu Valasu,2020,120,7.3,65,24,16
Platform No.1,2019,120,5.0,0,721,9
Pardesi,1941,120,5.0,0,15,5
 Siyaasat,2014,120,5.0,0,12,19
Wajood,1998,180,6.9,574,168,5
Captain Nagarjuna,1986,134,6.5,13,819,17
Neti Bharatam,1983,120,5.0,0,8,17
Senior Mandrake,2010,151,3.1,9,5,9
Paidagir,1993,120,5.0,0,1,13
Sarivar Sari,2005,126,7.2,37,8,5
Har Lamha Zindagi,2015,3,5.0,0,2114,19
Ambili,2019,140,7.0,1219,258,9
Kanyadan,1993,120,6.5,12,8,2
Naseman,2014,81,5.0,0,819,5
Mohaswapnam,2002,120,5.0,0,0,9
Tumhari Kasam,1948,120,5.0,0,519,5
Madan Manjari,1935,120,5.0,0,0,5
Sher-e-Lahore,2001,120,5.0,0,0,13
Doctor Anand,1966,120,5.0,0,8,17
Black Coffee,2021,142,5.1,67,5,9
Akaal,2014,120,5.0,0,8,11
Extra Or Extraordinary,2015,120,9.8,5,8,10
Kharidar,1988,120,5.0,0,8,5
Hameeda Wardatiya,1968,120,5.0,0,0,13
Dil,2003,180,7.0,272,119,17
Kanchani Aaj Bhi Hai,2019,133,5.0,0,13,5
Adalat,1948,120,5.0,0,0,5
Taarikh: The Final Day,2011,120,5.0,0,1,5
Hanuman Janma,1954,120,5.0,0,0,5
Vishnu The He Man,2003,120,5.0,0,1,5
Jiwan Kanda Ki Phool,2019,120,5.0,0,4,11
Mudhu,2006,120,5.0,0,8,17
Lokmanya Ek Yugpurush,2015,139,8.4,482,12,10
Maayavan,2017,129,7.2,1889,1616,16
Pavankhind,1956,120,5.0,0,8,10
Sheenogai,2020,120,5.0,0,1,19
Navajeevana,1964,146,5.0,0,0,6
Suryavamsam,1998,156,7.1,258,8,17
GodaKaath,0,120,5.0,0,8,10
Teri Jyot Jale Din Raat,1995,120,5.0,0,8,5
Mangalya Bhagyam,1958,120,5.0,0,0,16
Ammapalayam Melnilai Palli,2020,120,5.0,0,8,16
Sundara Manamadhye Bharli,1964,120,5.0,0,0,10
Bahurupa,1997,120,5.0,0,8,2
The Pool,2007,98,7.1,834,8,5
Vindhyarani,1948,120,5.0,0,158,17
Daivache Khel,2004,120,5.0,0,8,10
The Dirty Relation,2013,121,3.6,12,24,5
Raghu in Mumbai,2021,120,5.0,0,6,5
Awara Abdulla,1963,106,5.0,0,2,5
 Dirilis: Ertugrul,2014,120,8.8,178,128,12
Raatabhari Royen,2015,120,5.0,0,2114,11
Arumbu Meesai Kurumbu Paarvai,2011,120,5.0,0,8,16
Love U Baka,2016,120,5.0,0,8,4
Akilan,2012,122,5.0,0,8,16
Pidikittapullui,1986,120,5.0,0,0,9
Shanginee,1974,130,5.0,0,8,2
Top Hero,2010,120,7.8,13,1,2
Tope,2016,87,5.4,33,8,2
Naan seidha kurumbu,0,120,5.0,0,5,16
Shooter,2012,130,5.0,0,119,2
Mitti Aur Chand,2004,61,5.0,0,8,5
Jwalamukhi,1936,120,5.0,0,0,5
Varnatheru,1999,120,5.0,0,0,9
That Girl in Yellow Boots,2010,103,6.6,3575,6816,5
Hum Haii Rowdy SP,2019,120,5.0,0,0,3
Babul,1989,120,5.0,0,0,5
O Gori Meto Dil Thi Bandhi Che Preet,2018,155,5.0,0,8,4
Medhavi,0,120,5.0,0,13,16
Befikre,2016,130,3.9,7102,5819,5
Katha Nayaka,1986,130,5.0,0,0,6
Pyaar Bina Jag Soona,1985,120,5.0,0,19,5
Chatrigalu Saar Chatrigalu,2013,120,6.4,11,5,6
Sajana Tujhyasathi,2005,120,5.0,0,8,10
Kalyug Ka Pandav,1999,165,5.0,0,1,5
Jai Lava Kusa,2017,150,7.0,5203,1824,17
Bhakta Cheeta,1936,120,5.0,0,0,5
Idra,2018,120,5.0,0,8,10
Mumbaicha Fauzdar,1984,120,8.2,24,0,10
Malhar,1951,120,4.9,10,98,5
Anjaam Pathiraa,2020,144,8.0,4646,61624,9
Lawa,1987,120,5.0,0,0,19
Tamasha,2018,120,5.0,0,2125,19
Pottelu Punnamma,1978,147,8.3,27,8,17
Dillagi,1942,120,5.0,0,0,5
Darindgi,1991,120,5.0,0,0,13
Olympiyan Anthony Adam,1999,120,6.5,499,624,9
Biwi Ho To Aisi,1988,149,5.8,800,58,5
Tapasi,1965,120,5.0,0,8,2
Aagadu,2014,165,5.4,3623,15,17
Iru Mugan,2016,154,6.3,3156,12024,16
Goopy Bagha Phire Elo,1991,119,7.8,728,910,2
Krutha,2020,110,5.0,0,8,6
Mehndi,2003,480,7.8,130,8,12
My Boss Bajrangbali,2004,120,7.1,23,1,5
Hostel,2011,111,5.2,573,168,5
Satru Mitra,1999,155,6.5,8,8,2
Chaturya,0,120,5.0,0,8,6
Bindiya Chamkegi,1984,139,5.1,18,59,5
Janu Mari Lakhoma Ek,2017,135,5.0,0,8,4
Damu,1996,156,8.3,88,9,2
Padhaswaram,2017,120,5.0,0,219,9
Monkey Baat,2018,102,5.1,7,5,10
Mohabbat,1971,120,5.0,0,0,19
Phir Aya Toofan,1973,120,5.0,0,1,5
Mann Mayal,2016,120,8.0,1811,819,19
Jawani Ki Jalan,1990,102,5.0,0,24,5
Sandhippoma,1998,136,6.7,121,819,16
Karodpati,1936,120,5.0,0,0,5
Soolam,1980,130,5.0,0,15,16
Raduaa,2018,130,5.1,61,520,13
Khwab Saraye,2016,120,5.0,0,8919,19
Desha: The Leader,2014,120,7.2,49,124,2
Cousins,2014,133,3.3,183,5,9
Guts,2020,120,5.0,0,19,17
Nadakame Ulakam,2011,127,3.7,28,5,9
Chettaniki Kallu Levu,1981,141,7.6,79,186,17
Amudhey,2005,130,5.0,0,8,16
Vishnu,1994,150,5.6,69,168,9
Bukur Majot Jole,1999,120,5.0,0,119,1
Crisscross,2018,116,5.6,321,8,2
Chathikkatha Chanthu,2004,120,6.9,517,58,9
Crossroads,2019,143,8.0,2110,6816,6
Tinnama Padukunnama Tellarinda!,2008,120,5.0,0,8,17
Pangaali,1992,120,5.3,6,0,16
Aamna Samna,1977,120,5.0,0,8,19
Resham Ki Dori,1974,139,7.0,49,89,5
Rescue,2019,80,4.5,18,8,5
Ovagi,1975,120,5.0,0,89,2
Bhagat Gora Kumbhar,1978,120,6.8,8,812,4
7 Saal Baad,1987,127,4.1,34,81315,5
Gangs of North East,2017,114,5.0,0,24,5
Phool aur Insaan,1976,120,5.0,0,19,5
Ullas,2012,120,5.0,0,8,2
Churiwala,2001,143,6.7,6,5815,2
Baba Sathya Sai,2017,120,4.3,7,4,17
Bhakta Kanappa,0,120,5.0,0,10,17
Goonda,1984,137,7.0,46,189,17
Kaal Purush,1994,129,5.0,0,8,2
Aliyan,2020,120,5.0,0,218,9
Basti,2003,120,7.3,26,168,5
Director's Special,2013,120,7.4,105,58,6
Atmiyo Swajan,1998,152,5.0,0,8,2
Chupke Chupke,2021,120,5.0,0,19,19
Devanthakudu,1960,180,5.0,0,2810,17
Bhalobasar Pratidan,2001,174,5.0,0,819,2
I Am Banni,2019,130,5.0,0,8,5
Morya,2011,116,7.2,98,8,10
Policena Hendthi,1990,155,7.4,9,8,6
Wehshi Jatt,1975,128,6.4,10,1,13
Agnee,1988,153,5.1,29,1819,5
Pratigya,2008,120,6.4,10,18,3
Bulbul,2019,116,5.9,130,8,11
Minimolude Achhan,2014,128,5.3,15,816,9
Gurudev,1993,147,5.0,145,1819,5
Kulamkuthikal,2014,120,5.0,0,8,9
Zabardast,2011,120,6.5,30,568,19
Janku fudo,1997,82,5.9,145,68,19
Boss Number One,2011,157,4.4,14,1,2
Lathi,1996,160,7.8,62,89,2
Chiddiyan Da Chamba,2019,120,5.0,0,8,13
Letter from Your Far-Off Country,2020,17,5.0,0,21,19
Pyar Ektarfa,2019,120,5.0,0,24,5
Maaya,2014,120,6.8,28,24,17
Alik prem,2018,120,5.0,0,8,2
Nai Zindagi,1969,120,5.0,0,1,5
Acid Factory,2009,108,5.0,670,1616,5
Joker,2016,130,8.4,3167,58,16
Khuda Kushi,2010,70,5.0,0,8,5
Mangathaayaru Tifin Center,2008,120,2.7,15,5,17
Koottukar,1966,120,5.0,0,0,9
Vedala Ulagam,1948,120,8.2,9,0,16
Hello Memsaheb,2011,145,6.5,133,5819,2
NH 37,2016,93,5.0,0,8,6
Laloolal.com,2016,120,7.7,15,819,19
Pahali Nazar,1945,120,5.0,0,89,5
Nag Devta,1991,120,2.3,24,1,19
Bhanumati gari Mogudu,1987,145,7.6,14,8,17
Shikleli Baiko,1959,120,5.0,0,89,10
69 Opposites Attract,2011,96,5.0,0,5,5
Tyagi,1992,145,5.0,53,8,5
Aao Pyaar Karen,1983,120,5.0,0,8,5
Aa Naluguru,2004,141,8.6,2790,8,17
Sendhoorapandi,1993,138,7.7,90,1819,16
Main Kya Karun,1945,120,5.0,0,0,5
Attakkalasam,1983,134,6.4,25,18,9
Rabb Ne Banaiyan Jodiean,2006,135,6.9,70,156,13
Maasi,2012,120,5.0,0,8,16
The Lambirds,2017,96,8.2,6,7,11
Parvarish,2019,120,5.0,0,8,3
Kunjikkoonan,2002,120,6.5,398,5819,9
Devi,2017,116,4.9,73,8,2
"Main, Meri Patni... Aur Woh!",2005,129,7.3,2126,5819,5
Banthrotu Bharya,1974,120,5.0,0,0,17
Jai Baba Balak Nath,1981,111,5.0,0,8,13
Swapna-o-Sadhana,1947,120,7.2,8,8,2
PK,2014,153,8.1,165617,5815,5
Bhalevadivi Basu,2001,156,4.8,33,95,17
Kakhara,2016,120,5.0,0,7,11
Kaal Chakra,1988,120,6.2,12,18,5
Roadside Romeo,2008,93,5.2,1335,325,5
Saat Samundar Paar,1965,145,5.0,0,128,5
Mahakali Ka Insaaf,2001,120,8.9,84,8,5
Kajer Meye,1999,151,5.9,21,5819,2
Naaglaxmi,1990,120,5.0,0,1,5
Jyoti and Joymoti,2018,27,5.0,0,21,1
Neeya 2,2019,125,2.7,112,1319,16
Tevar,2019,100,7.3,24,1624,19
Aayiram Vilakku,2011,120,3.8,13,1,16
Muka Ghya Muka,1987,120,7.5,12,5,10
Iyer in Pakistan,2020,120,5.0,0,8,9
Mahankali,2013,120,5.1,12,1,17
Kathakali,2016,125,6.6,936,124,16
Alor Michil,1974,120,8.6,71,81225,2
Anubhuti: Taking the Legacy Forward,2015,45,5.0,0,8,5
Aarudhra,2018,126,5.7,66,8,16
Muqable Ki Raat,1978,120,5.0,0,15,5
Ranpakhre,1980,120,5.0,0,0,10
Veerangana,1947,120,5.0,0,0,5
Maut Ki Raat,2000,71,5.0,0,13,5
Super Machi,2020,120,2.4,18,19,17
Halunda Thavaru,1994,120,7.6,28,0,6
Moumita,2018,169,5.0,0,819,2
Hu Tu Tu,1999,172,6.4,439,8,5
Dil Fareb,2015,120,5.0,0,8,19
Uttarayanam,1974,117,6.7,29,8,9
Thathaiah Pelli Manavadi Sobhanam,1989,120,5.0,0,9,17
Sivi,2007,120,6.2,26,1324,16
GB 25,2017,12,8.3,23,211316,9
Pahunchey Huwe Log,1986,120,5.0,0,5,5
Ashanti,1986,120,5.0,0,8,2
Ramappa,2014,120,5.0,0,12,17
Taptapadi,2014,126,7.2,8,8,10
Upariplavam,2013,4,5.0,0,21,9
Ram Jaane,1995,122,5.4,3675,168,5
Dil Ne Phir Yaad Kiya,1966,120,7.2,47,819,5
Mathu Vadalara,2019,130,8.2,2972,5624,17
Dia Telugu Remake,0,120,5.0,0,8,17
Identity Card,2014,92,5.9,62,5820,5
Aru Kunu Nari Gandhari Nohoba (No more Women should play the role of another 'Gandhari'),2018,120,5.0,0,2115,1
Lalteen,2017,120,4.2,9,18,11
Aranyakam,1988,120,6.6,100,6824,9
 Coke Studio,2008,60,4.4,7,14,19
TAILANGASWAMI,1960,120,5.0,0,8,2
Ek Jhoothi Love Story,2020,120,8.4,159,589,12
Sher-E-Hindustan,1997,120,5.1,43,1,5
Oh! Scarlet,0,18,5.0,0,21,11
Unnai Kodu Ennai Tharuven,2000,157,4.5,234,19,16
Zindagi Jeene Ke Liye,1984,120,6.8,5,8,5
Best Friend,2019,126,5.0,0,8,6
Padosan,1968,157,8.1,6323,51519,5
Siddhu,2001,120,5.0,0,5,17
Bheja Fry 3,2017,120,6.6,14,5,5
Hatya Kaand,1998,120,5.0,0,1,5
Ethikkara Pakky,1980,143,5.1,16,38,9
The Path to 9/11,2006,240,6.4,2912,812,19
Jhinuk Mala,1996,144,5.0,0,8,2
Nuvvu Leka Nenu Lenu,2002,150,6.3,112,19,17
Tumhi ho Mehboob meray,1969,120,5.0,0,0,19
Maya Baiguni,2020,120,5.0,0,21,11
Vamsajyothi,1978,120,5.0,0,0,6
Sugandh,1982,120,5.0,0,6819,5
Yathumaagi,2010,134,5.0,0,19,16
Radha,1973,120,5.0,0,0,16
Waqt,1976,120,5.0,0,0,19
The Lipstick Boy,2021,120,5.0,0,8,5
Nandhini,1997,142,5.0,0,8,16
Ulta,2019,123,6.8,744,5,9
Pagol Manush,2018,120,5.0,0,8,2
Shwashurbari Zindabad,2002,160,6.1,105,5819,2
Roshan Ara,1932,120,5.0,0,0,5
Munna Mawali,2018,120,5.0,0,1,3
